"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2013-Q3","Q3-2013",1387933,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2013-Q4","Q4-2013",1267833,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q1","Q1-2014",1187033,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q2","Q2-2014",1082467,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q3","Q3-2014",975966.7,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q4","Q4-2014",899000,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q1","Q1-2015",835000,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q2","Q2-2015",798400,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q3","Q3-2015",785566.7,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q4","Q4-2015",772666.7,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q1","Q1-2016",763266.7,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q2","Q2-2016",768266.7,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q3","Q3-2016",776133.3,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q4","Q4-2016",783566.7,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q1","Q1-2017",770633.3,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q2","Q2-2017",794166.7,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q3","Q3-2017",801866.7,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q4","Q4-2017",815766.7,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q1","Q1-2018",836100,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q2","Q2-2018",876100,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q3","Q3-2018",914866.7,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q4","Q4-2018",976800,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2019-Q1","Q1-2019",1036500,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2019-Q2","Q2-2019",1106400,,
"GBR","United Kingdom","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2019-Q3","Q3-2019",1173100,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q1","Q1-2001",5022667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q2","Q2-2001",4544334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q3","Q3-2001",4221667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q4","Q4-2001",3633667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q1","Q1-2002",3577333,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q2","Q2-2002",3499667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q3","Q3-2002",3427333,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q4","Q4-2002",3315333,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q1","Q1-2003",3247333,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q2","Q2-2003",3314000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q3","Q3-2003",3119667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q4","Q4-2003",3276333,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2004-Q1","Q1-2004",3477333,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2004-Q2","Q2-2004",3572667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2004-Q3","Q3-2004",3761667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2004-Q4","Q4-2004",3755000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2005-Q1","Q1-2005",3915667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2005-Q2","Q2-2005",4062000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2005-Q3","Q3-2005",4291000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2005-Q4","Q4-2005",4160667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2006-Q1","Q1-2006",4456667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2006-Q2","Q2-2006",4681667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2006-Q3","Q3-2006",4661334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2006-Q4","Q4-2006",4547334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2007-Q1","Q1-2007",4764667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2007-Q2","Q2-2007",4800334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2007-Q3","Q3-2007",4645334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2007-Q4","Q4-2007",4537667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2008-Q1","Q1-2008",4347334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2008-Q2","Q2-2008",4070000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2008-Q3","Q3-2008",3583000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2008-Q4","Q4-2008",3206667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2009-Q1","Q1-2009",2696667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2009-Q2","Q2-2009",2478000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2009-Q3","Q3-2009",2370000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2009-Q4","Q4-2009",2448000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2010-Q1","Q1-2010",2721000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2010-Q2","Q2-2010",3016333,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2010-Q3","Q3-2010",3021333,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2010-Q4","Q4-2010",3119667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2011-Q1","Q1-2011",3188667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2011-Q2","Q2-2011",3337000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2011-Q3","Q3-2011",3599000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2011-Q4","Q4-2011",3599000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2012-Q1","Q1-2012",3828333,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2012-Q2","Q2-2012",3885000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2012-Q3","Q3-2012",3830000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2012-Q4","Q4-2012",3811667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2013-Q1","Q1-2013",3992000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2013-Q2","Q2-2013",4139000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2013-Q3","Q3-2013",4054333,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2013-Q4","Q4-2013",4088667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2014-Q1","Q1-2014",4288667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2014-Q2","Q2-2014",4812000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2014-Q3","Q3-2014",5059334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2014-Q4","Q4-2014",4922000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2015-Q1","Q1-2015",5336667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2015-Q2","Q2-2015",5524000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2015-Q3","Q3-2015",5704667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2015-Q4","Q4-2015",5696000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2016-Q1","Q1-2016",5958334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2016-Q2","Q2-2016",5808334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2016-Q3","Q3-2016",5878667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2016-Q4","Q4-2016",5769667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2017-Q1","Q1-2017",5782334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2017-Q2","Q2-2017",6116334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2017-Q3","Q3-2017",6319000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2017-Q4","Q4-2017",6257334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2018-Q1","Q1-2018",6671667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2018-Q2","Q2-2018",7208334,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2018-Q3","Q3-2018",7392000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2018-Q4","Q4-2018",7566000,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2019-Q1","Q1-2019",7413667,,
"USA","United States","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2019-Q2","Q2-2019",7334667,,
"EST","Estonia","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2004-Q1","Q1-2004",39597.46,,
"EST","Estonia","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2004-Q2","Q2-2004",38415.61,,
"EST","Estonia","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2004-Q3","Q3-2004",36391.02,,
"EST","Estonia","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2004-Q4","Q4-2004",33633.11,"B","Break"
"EST","Estonia","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2005-Q1","Q1-2005",28208.72,,
"EST","Estonia","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2005-Q2","Q2-2005",27283.7,,
"EST","Estonia","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2005-Q3","Q3-2005",25291.45,,
"EST","Estonia","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2005-Q4","Q4-2005",23131.79,,
"EST","Estonia","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2006-Q1","Q1-2006",19147.2,,
"EST","Estonia","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2006-Q2","Q2-2006",15698.07,,
